,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
2561,889789,2019-10-07,197817,Mick WALLACE,Ireland,GUE/NGL,Independents 4 Change
2562,889789,2019-10-07,197731,Clare DALY,Ireland,GUE/NGL,Independents 4 Change
2563,889789,2019-10-07,197416,Giorgos GEORGIOU,Cyprus,GUE/NGL,Progressive Party of Working People
2564,884165,2019-10-07,96706,João FERREIRA,Portugal,GUE/NGL,Democratic Unitarian Coalition
2565,884165,2019-10-07,197817,Mick WALLACE,Ireland,GUE/NGL,Independents 4 Change
2566,886556,2019-10-07,197782,Mohammed CHAHIM,Netherlands,S&D,Labour Party
2567,886556,2019-10-07,197440,Delara BURKHARDT,Germany,S&D,Social Democratic Party of Germany
2568,886556,2019-10-07,197721,César LUENA,Spain,S&D,Spanish Socialist Workers' Party
2569,886556,2019-10-07,124799,Alessandra MORETTI,Italy,S&D,Democratic Party
2570,886556,2019-10-07,125110,Nikos ANDROULAKIS,Greece,S&D,Movement for Change
2571,886556,2019-10-07,190099,Rory PALMER,United Kingdom,S&D,Labour Party
2572,886556,2019-10-07,197718,Nicolás GONZÁLEZ CASARES,Spain,S&D,Spanish Socialist Workers' Party
2573,886556,2019-10-07,197550,Sylwia SPUREK,Poland,S&D,Independent
2574,886556,2019-10-07,124952,Seb DANCE,United Kingdom,S&D,Labour Party
2575,886556,2019-10-07,23868,Monika BEŇOVÁ,Slovakia,S&D,Direction - Slovak Social Democracy
2576,886556,2019-10-07,124991,Jytte GUTELAND,Sweden,S&D,Swedish Social Democratic Party
2577,896565,2019-10-07,197817,Mick WALLACE,Ireland,GUE/NGL,Independents 4 Change
2578,896565,2019-10-07,197416,Giorgos GEORGIOU,Cyprus,GUE/NGL,Progressive Party of Working People
2579,896565,2019-10-07,197731,Clare DALY,Ireland,GUE/NGL,Independents 4 Change
2580,881495,2019-10-07,4344,María Soraya RODRÍGUEZ RAMOS,Spain,RE,Citizens - Party of the Citizenry
2581,895764,2019-10-07,1927,Peter LIESE,Germany,EPP,Christian Democratic Union
2582,895764,2019-10-07,197535,Agnès EVREN,France,EPP,The Republicans
2583,895764,2019-10-07,124808,Norbert LINS,Germany,EPP,Christian Democratic Union
2584,883148,2019-10-07,197817,Mick WALLACE,Ireland,GUE/NGL,Independents 4 Change
2585,883148,2019-10-07,197731,Clare DALY,Ireland,GUE/NGL,Independents 4 Change
2586,883148,2019-10-07,197416,Giorgos GEORGIOU,Cyprus,GUE/NGL,Progressive Party of Working People
2587,882461,2019-10-07,114268,Nils TORVALDS,Finland,RE,Swedish People's Party of Finland
2588,882461,2019-10-07,28266,Sophia in 't VELD,Netherlands,RE,Democrats 66
2589,882461,2019-10-07,197593,Véronique TRILLET-LENOIR,France,RE,The Republic Forward
2590,882461,2019-10-07,197505,Catherine CHABAUD,France,RE,The Republic Forward
2591,882461,2019-10-07,96711,Pascal CANFIN,France,RE,The Republic Forward
2592,882461,2019-10-07,124989,Fredrick FEDERLEY,Sweden,RE,Centre Party
2593,882461,2019-10-07,4554,Chris DAVIES,United Kingdom,RE,Liberal Democrats
2594,882461,2019-10-07,197447,Irena JOVEVA,Slovenia,RE,List of Marjan Å arec 
2595,882461,2019-10-07,4253,Frédérique RIES,Belgium,RE,Reformist Movement
2596,882461,2019-10-07,4344,María Soraya RODRÍGUEZ RAMOS,Spain,RE,Citizens - Party of the Citizenry
2597,882461,2019-10-07,197401,Karin KARLSBRO,Sweden,RE,Liberals
2598,882461,2019-10-07,197784,Susana SOLÍS PÉREZ,Spain,RE,Citizens - Party of the Citizenry
2599,882461,2019-10-07,197749,Caroline VOADEN,United Kingdom,RE,Liberal Democrats
2600,881466,2019-10-07,197817,Mick WALLACE,Ireland,GUE/NGL,Independents 4 Change
2601,881466,2019-10-07,197731,Clare DALY,Ireland,GUE/NGL,Independents 4 Change
2602,881466,2019-10-07,197416,Giorgos GEORGIOU,Cyprus,GUE/NGL,Progressive Party of Working People
2603,886164,2019-10-07,197817,Mick WALLACE,Ireland,GUE/NGL,Independents 4 Change
2604,886164,2019-10-07,197731,Clare DALY,Ireland,GUE/NGL,Independents 4 Change
2605,886164,2019-10-07,197416,Giorgos GEORGIOU,Cyprus,GUE/NGL,Progressive Party of Working People
2606,886561,2019-10-07,197398,Pär HOLMGREN,Sweden,Greens/EFA,Green Party
2607,886190,2019-10-07,124877,Jadwiga WIŚNIEWSKA,Poland,ECR,Law and Justice
2608,886190,2019-10-07,197537,Alexandr VONDRA,Czechia,ECR,Civic Democratic Party
2609,886190,2019-10-07,197572,Anna ZALEWSKA,Poland,ECR,Law and Justice
2610,892767,2019-10-07,193419,Christophe HANSEN,Luxembourg,EPP,Christian Social People's Party
2611,886524,2019-10-07,197398,Pär HOLMGREN,Sweden,Greens/EFA,Green Party
2612,879493,2019-10-07,124877,Jadwiga WIŚNIEWSKA,Poland,ECR,Law and Justice
2613,879493,2019-10-07,197537,Alexandr VONDRA,Czechia,ECR,Civic Democratic Party
2614,879493,2019-10-07,197572,Anna ZALEWSKA,Poland,ECR,Law and Justice
2615,885211,2019-10-07,124877,Jadwiga WIŚNIEWSKA,Poland,ECR,Law and Justice
2616,885211,2019-10-07,197537,Alexandr VONDRA,Czechia,ECR,Civic Democratic Party
