,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
6291,890332,2019-11-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
6292,891200,2019-11-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
6293,890506,2019-11-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
6294,887852,2019-11-07,125063,Georgios KYRTSOS,Greece,EPP,New Democracy
6295,891402,2019-11-11,197537,Alexandr VONDRA,Czechia,ECR,Civic Democratic Party
6296,884643,2019-11-11,96711,Pascal CANFIN,France,RE,The Republic Forward
6297,884643,2019-11-11,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
6298,884643,2019-11-11,197447,Irena JOVEVA,Slovenia,RE,List of Marjan Å arec 
6299,884643,2019-11-11,197505,Catherine CHABAUD,France,RE,The Republic Forward
6300,884643,2019-11-11,4253,Frédérique RIES,Belgium,RE,Reformist Movement
6301,884643,2019-11-11,197784,Susana SOLÍS PÉREZ,Spain,RE,Citizens - Party of the Citizenry
6302,884643,2019-11-11,114268,Nils TORVALDS,Finland,RE,Swedish People's Party of Finland
6303,880742,2019-11-11,197404,Jessica POLFJÄRD,Sweden,EPP,Moderate Party
6304,883644,2019-11-11,197505,Catherine CHABAUD,France,RE,The Republic Forward
6305,883644,2019-11-11,4344,María Soraya RODRÍGUEZ RAMOS,Spain,RE,Citizens - Party of the Citizenry
6306,883644,2019-11-11,114268,Nils TORVALDS,Finland,RE,Swedish People's Party of Finland
6307,894103,2019-11-11,4344,María Soraya RODRÍGUEZ RAMOS,Spain,RE,Citizens - Party of the Citizenry
6308,894103,2019-11-11,197784,Susana SOLÍS PÉREZ,Spain,RE,Citizens - Party of the Citizenry
6309,894103,2019-11-11,197770,Martin HOJSÍK,Slovakia,RE,Progressive Slovakia
6310,894103,2019-11-11,124989,Fredrick FEDERLEY,Sweden,RE,Centre Party
6311,894103,2019-11-11,197749,Caroline VOADEN,United Kingdom,RE,Liberal Democrats
6312,894103,2019-11-11,114268,Nils TORVALDS,Finland,RE,Swedish People's Party of Finland
6313,894103,2019-11-11,96711,Pascal CANFIN,France,RE,The Republic Forward
6314,880596,2019-11-11,197721,César LUENA,Spain,S&D,Spanish Socialist Workers' Party
6315,880596,2019-11-11,113892,Eric ANDRIEU,France,S&D,Socialist Party
6316,880596,2019-11-11,124814,Simona BONAFÈ,Italy,S&D,Democratic Party
6317,880596,2019-11-11,124799,Alessandra MORETTI,Italy,S&D,Democratic Party
6318,880596,2019-11-11,124692,Demetris PAPADAKIS,Cyprus,S&D,Movement for Social Democracy
6319,880596,2019-11-11,124991,Jytte GUTELAND,Sweden,S&D,Swedish Social Democratic Party
6320,880596,2019-11-11,197732,Manuel PIZARRO,Portugal,S&D,Socialist Party
6321,880596,2019-11-11,197782,Mohammed CHAHIM,Netherlands,S&D,Labour Party
6322,880596,2019-11-11,23868,Monika BEŇOVÁ,Slovakia,S&D,Direction - Slovak Social Democracy
6323,880596,2019-11-11,197440,Delara BURKHARDT,Germany,S&D,Social Democratic Party of Germany
6324,880596,2019-11-11,197719,Cristina MAESTRE MARTÍN DE ALMAGRO,Spain,S&D,Spanish Socialist Workers' Party
6325,880596,2019-11-11,197718,Nicolás GONZÁLEZ CASARES,Spain,S&D,Spanish Socialist Workers' Party
6326,880596,2019-11-11,125042,Javi LÓPEZ,Spain,S&D,Socialists' Party of Catalonia
